,year_month_day_hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wf
30310,2017-01-16 22:00:00,128.0,128.0,15.0,73.0,1700.0,9.0,-2.2,1023.0,-6.8,0.0,4.0
30311,2017-01-16 23:00:00,129.0,129.0,11.0,76.0,1800.0,12.0,-2.375,1023.0,-6.7,0.0,4.0
30312,2017-01-17 00:00:00,132.0,132.0,11.0,69.0,1700.0,12.0,-2.2,1023.0,-6.7,0.0,4.0
30313,2017-01-17 02:00:00,135.0,171.0,15.0,66.0,1900.0,1.0,-2.24,1022.0,-6.6,0.0,4.0
30314,2017-01-17 03:00:00,134.0,134.0,13.0,65.0,1800.0,1.0,-2.325,1022.0,-6.6,0.0,4.0
30315,2017-01-17 04:00:00,121.0,121.0,19.0,60.0,1600.0,23.0,-2.1,1021.0,-6.7,0.0,4.0
30316,2017-01-17 05:00:00,119.0,121.0,13.0,58.0,1700.0,6.0,-2.3,1021.0,-6.7,0.0,4.0
30317,2017-01-17 06:00:00,134.0,134.0,9.0,69.0,2300.0,9.0,-2.34,1021.0,-6.6,0.0,4.0
30318,2017-01-17 07:00:00,132.0,144.0,22.0,73.0,2500.0,12.0,-2.36666666666667,1021.0,-6.6,0.0,4.0
30319,2017-01-17 08:00:00,145.0,154.0,12.0,73.0,2500.0,1.0,-2.4,1021.0,-6.5,0.0,4.0
30320,2017-01-17 09:00:00,158.0,167.0,25.0,78.0,2700.0,2.0,-2.175,1021.5,-6.6,0.0,4.0
30321,2017-01-17 10:00:00,150.0,150.0,31.0,64.0,2400.0,5.0,-1.85,1022.0,-7.0,0.0,4.0
30322,2017-01-17 11:00:00,13.0,5.0,3.0,39.0,1200.0,31.0,-0.7,1022.0,-8.9,0.0,4.0
30323,2017-01-17 13:00:00,123.0,123.0,32.0,2.0,1600.0,35.0,1.42,1020.2,-9.6,0.0,4.0
30324,2017-01-17 14:00:00,116.0,133.0,34.0,53.0,1400.0,44.0,2.325,1019.0,-9.7,0.0,4.0
30325,2017-01-17 15:00:00,111.0,113.0,31.0,50.0,1300.0,46.0,2.875,1019.0,-10.0,0.0,4.0
30326,2017-01-17 16:00:00,119.0,118.0,28.0,63.0,1300.0,40.0,2.9,1019.0,-9.9,0.0,2.5
30327,2017-01-17 17:00:00,127.0,153.0,25.0,75.0,1400.0,32.0,2.0,1019.0,-9.4,0.0,4.0
30328,2017-01-17 18:00:00,144.0,135.0,23.0,83.0,1500.0,10.0,1.34,1019.6,-8.5,0.0,4.0
30329,2017-01-17 19:00:00,141.0,141.0,15.0,85.0,1800.0,11.0,0.5333333333333329,1020.3333333333301,-8.5,0.0,4.0
30330,2017-01-17 20:00:00,137.0,128.0,10.0,82.0,1500.0,13.0,-1.125,1021.5,-9.2,0.0,4.0
30331,2017-01-17 21:00:00,49.0,49.0,15.0,26.0,300.0,74.0,-1.225,1022.5,-11.5,0.0,4.0
30332,2017-01-17 22:00:00,14.0,40.0,12.0,10.0,100.0,82.0,-0.925,1023.25,-15.5,0.0,4.0
30333,2017-01-17 23:00:00,20.0,27.0,6.0,13.0,100.0,85.0,-1.325,1024.0,-16.8,0.0,4.0
30334,2017-01-18 00:00:00,18.0,24.0,12.0,12.0,100.0,80.0,-2.12,1025.0,-17.4,0.0,2.5
30335,2017-01-18 01:00:00,18.0,35.0,6.0,17.0,200.0,72.0,-2.7,1025.0,-17.3,0.0,4.0
30336,2017-01-18 02:00:00,18.0,43.0,9.0,17.0,200.0,57.0,-3.1,1025.0,-17.0,0.0,4.0
30337,2017-01-18 03:00:00,20.0,21.0,13.0,18.0,200.0,66.0,-3.26,1025.6,-16.9,0.0,4.0
30338,2017-01-18 05:00:00,18.0,36.0,13.0,27.0,300.0,59.0,-3.56666666666667,1025.0,-17.1,0.0,4.0
30339,2017-01-18 06:00:00,25.0,37.0,11.0,26.0,500.0,45.0,-3.95,1025.0,-17.2,0.0,4.0
30340,2017-01-18 07:00:00,21.0,31.0,12.0,27.0,500.0,45.0,-4.25,1025.0,-17.2,0.0,4.0
30341,2017-01-18 08:00:00,27.0,25.0,16.0,24.0,500.0,59.0,-4.2875,1025.0,-17.5,0.0,4.0
30342,2017-01-18 09:00:00,14.0,31.0,16.0,25.0,500.0,56.0,-4.4,1026.0,-17.3,0.0,4.0
30343,2017-01-18 10:00:00,20.0,34.0,14.0,13.0,400.0,63.0,-1.9333333333333302,1026.0,-16.6,0.0,4.0
30344,2017-01-18 11:00:00,12.0,14.0,8.0,11.0,300.0,64.0,-1.05,1026.0,-15.7,0.0,4.0
30345,2017-01-18 12:00:00,31.0,50.0,11.0,24.0,700.0,49.0,-0.775,1025.0,-15.3,0.0,4.0
30346,2017-01-18 13:00:00,32.0,35.0,7.0,20.0,600.0,55.0,-0.125,1024.0,-15.4,0.0,2.5
30347,2017-01-18 14:00:00,28.0,32.0,9.0,23.0,500.0,54.0,0.52,1022.6,-16.1,0.0,2.5
30348,2017-01-18 15:00:00,24.0,30.0,4.0,17.0,400.0,61.0,1.125,1022.0,-16.4,0.0,4.0
30349,2017-01-18 16:00:00,22.0,40.0,4.0,22.0,400.0,56.0,0.5333333333333329,1022.0,-15.9,0.0,4.0
30350,2017-01-18 17:00:00,35.0,52.0,7.0,29.0,500.0,50.0,0.325,1022.0,-16.0,0.0,4.0
30351,2017-01-18 18:00:00,35.0,60.0,6.0,32.0,600.0,41.0,-0.2,1022.0,-16.0,0.0,4.0
30352,2017-01-18 19:00:00,52.0,61.0,5.0,33.0,700.0,30.0,-1.1,1022.0,-15.7,0.0,4.0
30353,2017-01-18 20:00:00,53.0,65.0,14.0,40.0,1200.0,23.0,-1.8,1022.0,-15.3,0.0,4.0
30354,2017-01-18 21:00:00,45.0,54.0,9.0,36.0,800.0,23.0,-2.625,1022.0,-14.6,0.0,4.0
30355,2017-01-18 22:00:00,74.0,74.0,14.0,41.0,1200.0,18.0,-3.2,1021.75,-14.4,0.0,4.0
30356,2017-01-18 23:00:00,63.0,78.0,10.0,39.0,1100.0,15.0,-3.95,1021.25,-14.3,0.0,4.0
30357,2017-01-19 00:00:00,101.0,104.0,15.0,44.0,2300.0,9.0,-4.42,1020.8,-14.1,0.0,4.0
30358,2017-01-19 01:00:00,86.0,86.0,12.0,39.0,200.0,6.0,-4.23333333333333,1020.0,-13.8,0.0,4.0
30359,2017-01-19 02:00:00,55.0,62.0,12.0,33.0,1200.0,9.0,-3.65666666666667,1019.0,-13.1,0.0,4.0
30360,2017-01-19 09:00:00,31.0,90.0,13.0,11.0,600.0,48.0,-2.35,1019.0,-13.7,0.0,2.0
30361,2017-01-19 10:00:00,14.0,125.0,10.0,4.0,400.0,62.0,-2.525,1020.0,-15.3,0.0,2.0
30362,2017-01-19 11:00:00,9.0,50.0,4.0,2.0,300.0,75.0,-2.275,1020.75,-17.9,0.0,2.0
30363,2017-01-19 12:00:00,10.0,103.0,3.0,2.0,300.0,78.0,-2.24,1021.0,-19.6,0.0,2.0
30364,2017-01-19 13:00:00,8.0,113.0,2.0,2.0,300.0,80.0,-2.2333333333333303,1021.0,-20.5,0.0,2.0
30365,2017-01-19 14:00:00,7.0,75.0,2.0,2.0,200.0,81.0,-2.4,1021.0,-21.5,0.0,2.0
30366,2017-01-19 15:00:00,6.0,26.0,2.0,2.0,200.0,82.0,-2.725,1021.75,-22.4,0.0,2.0
30367,2017-01-19 16:00:00,9.0,22.0,2.0,2.0,200.0,83.0,-3.1666666666666696,1022.3333333333301,-23.6,0.0,2.0
30368,2017-01-19 17:00:00,9.0,56.0,3.0,2.0,300.0,86.0,-3.85,1023.0,-24.0,0.0,2.0
30369,2017-01-19 18:00:00,10.0,52.0,3.0,2.0,300.0,85.0,-5.15,1024.5,-24.8,0.0,2.5
30370,2017-01-19 19:00:00,8.0,8.0,3.0,2.0,300.0,83.0,-6.175,1025.75,-26.0,0.0,2.5
30371,2017-01-19 20:00:00,5.0,14.0,3.0,2.0,300.0,80.0,-7.075,1026.75,-25.6,0.0,2.5
30372,2017-01-19 21:00:00,6.0,6.0,2.0,4.0,300.0,80.0,-7.575,1027.0,-25.7,0.0,2.5
30373,2017-01-19 22:00:00,4.0,6.0,2.0,3.0,300.0,83.0,-7.675,1027.75,-25.0,0.0,4.0
30374,2017-01-19 23:00:00,8.0,8.0,2.0,4.0,300.0,78.0,-7.7,1027.25,-24.7,0.0,4.0
30375,2017-01-20 00:00:00,9.0,25.0,3.0,11.0,500.0,69.0,-7.86,1027.0,-24.3,0.0,4.0
30376,2017-01-20 01:00:00,17.0,17.0,3.0,15.0,500.0,62.0,-7.43333333333333,1026.0,-23.8,0.0,2.0
30377,2017-01-20 02:00:00,5.0,7.0,2.0,3.0,300.0,79.0,-7.6,1026.0,-22.8,0.0,4.0
30378,2017-01-20 03:00:00,6.0,10.0,2.0,2.0,300.0,81.0,-7.75,1027.0,-22.6,0.0,2.5
30379,2017-01-20 04:00:00,4.0,7.0,2.0,2.0,200.0,81.0,-8.325,1026.75,-23.0,0.0,2.5
30380,2017-01-20 05:00:00,6.0,9.0,2.0,2.0,300.0,81.0,-8.575,1026.0,-22.8,0.0,2.5
30381,2017-01-20 06:00:00,4.0,9.0,2.0,3.0,300.0,78.0,-9.05,1026.0,-22.6,0.0,4.0
30382,2017-01-20 07:00:00,6.0,16.0,2.0,5.0,300.0,75.0,-9.025,1026.0,-22.3,0.0,4.0
30383,2017-01-20 08:00:00,5.0,17.0,2.0,6.0,300.0,73.0,-8.375,1027.0,-21.6,0.0,4.0
30384,2017-01-20 09:00:00,7.0,22.0,3.0,7.0,300.0,71.0,-7.4,1027.0,-21.2,0.0,2.5
30385,2017-01-20 10:00:00,8.0,15.0,4.0,7.0,300.0,72.0,-4.775,1027.0,-22.1,0.0,2.5
30386,2017-01-20 11:00:00,3.0,10.0,3.0,5.0,300.0,78.0,-3.425,1027.0,-22.4,0.0,2.5
30387,2017-01-20 12:00:00,9.0,9.0,3.0,4.0,300.0,81.0,-2.0,1026.0,-22.9,0.0,2.0
30388,2017-01-20 13:00:00,5.0,5.0,3.0,4.0,300.0,81.0,-0.725,1024.25,-23.5,0.0,2.0
30389,2017-01-20 14:00:00,9.0,9.0,4.0,4.0,300.0,83.0,0.425,1022.5,-24.1,0.0,2.0
30390,2017-01-20 15:00:00,6.0,11.0,4.0,5.0,300.0,84.0,1.175,1021.5,-24.1,0.0,2.5
30391,2017-01-20 16:00:00,9.0,14.0,5.0,7.0,300.0,83.0,1.7,1020.25,-23.9,0.0,4.0
30392,2017-01-20 17:00:00,12.0,36.0,5.0,14.0,400.0,75.0,-0.33333333333333304,1021.0,-21.8,0.0,2.5
30393,2017-01-20 18:00:00,23.0,42.0,7.0,25.0,600.0,61.0,-1.55,1021.0,-21.7,0.0,4.0
30394,2017-01-20 19:00:00,32.0,42.0,7.0,30.0,800.0,48.0,-2.6,1021.0,-20.7,0.0,4.0
30395,2017-01-20 20:00:00,33.0,39.0,7.0,2.0,900.0,44.0,-3.2,1021.0,-20.4,0.0,4.0
30396,2017-01-20 21:00:00,67.0,67.0,20.0,40.0,1700.0,34.0,-4.6,1021.0,-20.0,0.0,4.0
30397,2017-01-20 22:00:00,62.0,62.0,18.0,43.0,1600.0,30.0,-6.55,1020.75,-20.1,0.0,4.0
30398,2017-01-20 23:00:00,60.0,60.0,19.0,43.0,1600.0,30.0,-6.2,1020.0,-20.3,0.0,4.0
30399,2017-01-21 00:00:00,55.0,74.0,16.0,43.0,1800.0,25.0,-7.66,1019.4,-20.1,0.0,4.0
30400,2017-01-21 01:00:00,78.0,78.0,12.0,39.0,1900.0,22.0,-8.46666666666667,1019.0,-19.7,0.0,4.0
30401,2017-01-21 02:00:00,65.0,65.0,12.0,32.0,1700.0,26.0,-8.74,1018.0,-19.9,0.0,4.0
30402,2017-01-21 03:00:00,46.0,50.0,8.0,26.0,800.0,33.0,-9.15,1018.0,-19.7,0.0,4.0
30403,2017-01-21 05:00:00,41.0,54.0,9.0,27.0,900.0,33.0,-9.45,1018.0,-19.6,0.0,4.0
30404,2017-01-21 06:00:00,34.0,57.0,11.0,29.0,1100.0,30.0,-8.22,1018.8,-19.5,0.0,4.0
30405,2017-01-21 07:00:00,22.0,32.0,8.0,14.0,500.0,66.0,-4.16666666666667,1019.6666666666699,-20.6,0.0,2.5
30406,2017-01-21 08:00:00,7.0,19.0,3.0,2.0,300.0,80.0,-4.725,1020.5,-21.5,0.0,2.5
30407,2017-01-21 09:00:00,5.0,12.0,2.0,2.0,200.0,83.0,-4.54,1021.0,-21.6,0.0,4.0
30408,2017-01-21 10:00:00,6.0,16.0,2.0,2.0,300.0,80.0,-3.3,1021.0,-21.5,0.0,2.5
30409,2017-01-21 11:00:00,9.0,28.0,2.0,2.0,300.0,80.0,-2.34,1021.4,-21.9,0.0,2.0
30410,2017-01-21 12:00:00,9.0,48.0,2.0,2.0,300.0,80.0,-1.625,1021.0,-22.8,0.0,2.0
30411,2017-01-21 13:00:00,9.0,42.0,2.0,2.0,300.0,79.0,-0.875,1021.0,-23.4,0.0,2.5
30412,2017-01-21 14:00:00,8.0,55.0,2.0,2.0,300.0,80.0,-0.25,1021.0,-23.8,0.0,2.5
30413,2017-01-21 15:00:00,8.0,40.0,2.0,2.0,300.0,80.0,-0.775,1021.0,-24.3,0.0,2.0
30414,2017-01-21 16:00:00,7.0,29.0,2.0,2.0,300.0,80.0,-1.075,1021.75,-24.1,0.0,4.0
30415,2017-01-21 17:00:00,5.0,36.0,2.0,2.0,300.0,80.0,-2.1,1022.75,-24.3,0.0,4.0
30416,2017-01-21 18:00:00,9.0,26.0,2.0,2.0,300.0,78.0,-3.75,1023.75,-24.1,0.0,4.0
30417,2017-01-21 19:00:00,7.0,19.0,2.0,2.0,300.0,77.0,-4.5,1025.0,-23.8,0.0,2.5
30418,2017-01-21 20:00:00,7.0,31.0,3.0,4.0,400.0,70.0,-5.125,1025.5,-23.6,0.0,4.0
30419,2017-01-21 21:00:00,24.0,24.0,8.0,19.0,700.0,51.0,-5.85,1026.0,-23.2,0.0,4.0
30420,2017-01-21 22:00:00,7.0,13.0,2.0,2.0,300.0,68.0,-6.1,1026.0,-23.1,0.0,4.0
30421,2017-01-21 23:00:00,7.0,10.0,2.0,2.0,200.0,70.0,-6.075,1026.0,-23.1,0.0,2.5
30422,2017-01-22 00:00:00,10.0,16.0,3.0,4.0,400.0,62.0,-6.26,1026.0,-22.3,0.0,4.0
30423,2017-01-22 01:00:00,6.0,10.0,2.0,2.0,300.0,69.0,-6.525,1026.0,-21.5,0.0,4.0
30424,2017-01-22 02:00:00,5.0,12.0,2.0,2.0,300.0,76.0,-6.625,1026.0,-21.0,0.0,2.5
30425,2017-01-22 03:00:00,6.0,11.0,2.0,2.0,200.0,73.0,-6.675,1026.0,-20.8,0.0,4.0
30426,2017-01-22 04:00:00,8.0,14.0,2.0,3.0,300.0,70.0,-6.8,1026.0,-20.8,0.0,2.5
30427,2017-01-22 05:00:00,6.0,9.0,2.0,2.0,300.0,73.0,-6.725,1026.0,-21.0,0.0,4.0
30428,2017-01-22 06:00:00,4.0,9.0,2.0,2.0,200.0,76.0,-6.7,1026.0,-21.6,0.0,2.5
30429,2017-01-22 07:00:00,3.0,10.0,2.0,2.0,200.0,75.0,-7.0333333333333306,1027.0,-21.7,0.0,4.0
30430,2017-01-22 08:00:00,4.0,13.0,2.0,2.0,300.0,74.0,-7.125,1027.0,-21.7,0.0,2.5
30431,2017-01-22 09:00:00,5.0,9.0,2.0,2.0,300.0,76.0,-6.825,1027.0,-21.8,0.0,4.0
30432,2017-01-22 10:00:00,6.0,8.0,2.0,2.0,300.0,74.0,-5.025,1027.0,-21.6,0.0,4.0
30433,2017-01-22 11:00:00,4.0,10.0,3.0,2.0,300.0,75.0,-3.15,1027.0,-21.2,0.0,4.0
30434,2017-01-22 12:00:00,10.0,13.0,6.0,4.0,400.0,71.0,-1.94,1026.4,-20.6,0.0,2.5
30435,2017-01-22 13:00:00,13.0,17.0,5.0,4.0,500.0,72.0,-1.8333333333333302,1025.33333333333,-20.6,0.0,2.5
30436,2017-01-22 14:00:00,15.0,20.0,5.0,6.0,500.0,71.0,-0.9,1024.4,-20.7,0.0,2.5
30437,2017-01-22 15:00:00,15.0,24.0,5.0,8.0,500.0,70.0,-0.5,1024.0,-20.8,0.0,2.5
30438,2017-01-22 16:00:00,16.0,28.0,7.0,13.0,500.0,68.0,-0.2,1023.0,-20.4,0.0,4.0
30439,2017-01-22 17:00:00,22.0,37.0,10.0,22.0,600.0,60.0,-0.4,1023.0,-19.8,0.0,4.0
30440,2017-01-22 18:00:00,26.0,43.0,8.0,33.0,700.0,42.0,-1.34,1023.6,-19.9,0.0,2.5
30441,2017-01-22 19:00:00,29.0,36.0,8.0,26.0,800.0,45.0,-2.56666666666667,1024.33333333333,-19.9,0.0,4.0
30442,2017-01-22 20:00:00,18.0,31.0,5.0,18.0,500.0,52.0,-3.86,1025.2,-20.0,0.0,4.0
30443,2017-01-22 21:00:00,40.0,42.0,13.0,36.0,1100.0,30.0,-5.7,1026.0,-19.4,0.0,4.0
30444,2017-01-22 22:00:00,38.0,55.0,12.0,29.0,1200.0,31.0,-6.675,1026.25,-19.3,0.0,2.5
30445,2017-01-22 23:00:00,53.0,53.0,12.0,31.0,1200.0,27.0,-6.95,1027.0,-19.5,0.0,4.0
30446,2017-01-23 00:00:00,35.0,37.0,8.0,25.0,900.0,32.0,-7.18,1027.0,-19.4,0.0,4.0
30447,2017-01-23 01:00:00,39.0,39.0,8.0,21.0,1100.0,33.0,-7.83333333333333,1027.0,-19.5,0.0,4.0
30448,2017-01-23 02:00:00,29.0,34.0,7.0,17.0,800.0,34.0,-8.7,1027.0,-19.1,0.0,4.0
30449,2017-01-23 03:00:00,39.0,39.0,9.0,21.0,1100.0,29.0,-9.575,1027.0,-19.1,0.0,4.0
30450,2017-01-23 05:00:00,26.0,28.0,5.0,30.0,800.0,24.0,-9.825,1027.0,-19.2,0.0,4.0
30451,2017-01-23 06:00:00,28.0,29.0,7.0,32.0,1100.0,23.0,-9.78,1027.0,-19.1,0.0,4.0
30452,2017-01-23 07:00:00,30.0,33.0,9.0,31.0,100.0,24.0,-9.96666666666667,1027.0,-19.0,0.0,4.0
30453,2017-01-23 08:00:00,29.0,36.0,8.0,32.0,1100.0,22.0,-9.75,1027.0,-18.8,0.0,4.0
30454,2017-01-23 09:00:00,36.0,46.0,11.0,30.0,100.0,27.0,-9.04,1027.6,-18.8,0.0,4.0
30455,2017-01-23 10:00:00,27.0,37.0,14.0,22.0,700.0,45.0,-5.825,1028.0,-17.9,0.0,4.0
30456,2017-01-23 11:00:00,33.0,38.0,12.0,21.0,700.0,51.0,-4.1,1027.75,-17.8,0.0,4.0
30457,2017-01-23 12:00:00,38.0,53.0,16.0,37.0,100.0,45.0,-2.75,1026.75,-19.4,0.0,4.0
30458,2017-01-23 13:00:00,48.0,48.0,17.0,50.0,1200.0,40.0,-1.375,1025.5,-19.2,0.0,4.0
30459,2017-01-23 14:00:00,3.0,6.0,12.0,2.0,800.0,55.0,-0.65,1024.5,-19.1,0.0,4.0
30460,2017-01-23 15:00:00,20.0,20.0,10.0,18.0,600.0,68.0,-0.3,1024.0,-19.1,0.0,4.0
30461,2017-01-23 16:00:00,17.0,17.0,9.0,20.0,600.0,60.0,-0.25,1024.0,-19.1,0.0,4.0
30462,2017-01-23 17:00:00,60.0,60.0,9.0,23.0,600.0,64.0,-0.7,1024.0,-19.1,0.0,4.0
30463,2017-01-23 18:00:00,34.0,48.0,10.0,29.0,800.0,53.0,-1.8,1024.4,-19.0,0.0,4.0
30464,2017-01-23 19:00:00,41.0,43.0,9.0,40.0,900.0,32.0,-2.6,1025.0,-18.5,0.0,4.0
30465,2017-01-23 20:00:00,59.0,60.0,22.0,50.0,1600.0,25.0,-4.225,1025.75,-18.5,0.0,4.0
30466,2017-01-23 21:00:00,46.0,46.0,11.0,40.0,100.0,28.0,-4.725,1026.0,-18.4,0.0,4.0
30467,2017-01-23 22:00:00,42.0,42.0,7.0,32.0,900.0,33.0,-6.025,1026.0,-18.4,0.0,4.0
30468,2017-01-23 23:00:00,44.0,44.0,10.0,34.0,1000.0,64.0,-6.76,1027.0,-18.2,0.0,4.0
30469,2017-01-24 00:00:00,43.0,43.0,10.0,37.0,1100.0,27.0,-6.76666666666667,1027.0,-18.2,0.0,4.0
30470,2017-01-24 01:00:00,46.0,46.0,9.0,30.0,1100.0,64.0,-7.45,1027.0,-18.1,0.0,4.0
30471,2017-01-24 02:00:00,45.0,48.0,8.0,31.0,1200.0,27.0,-7.74,1027.6,-18.1,0.0,4.0
30472,2017-01-24 03:00:00,52.0,52.0,8.0,30.0,1100.0,28.0,-8.03333333333333,1028.0,-18.0,0.0,4.0
30473,2017-01-24 04:00:00,66.0,66.0,7.0,30.0,100.0,27.0,-8.78,1028.0,-18.0,0.0,4.0
30474,2017-01-24 05:00:00,35.0,35.0,5.0,26.0,800.0,29.0,-8.8,1028.0,-17.9,0.0,4.0
30475,2017-01-24 06:00:00,33.0,33.0,6.0,31.0,800.0,23.0,-9.52,1028.0,-17.8,0.0,4.0
30476,2017-01-24 07:00:00,38.0,42.0,7.0,35.0,100.0,20.0,-9.73333333333333,1028.0,-17.7,0.0,4.0
30477,2017-01-24 08:00:00,55.0,55.0,13.0,38.0,1800.0,64.0,-9.825,1028.5,-17.5,0.0,4.0
30478,2017-01-24 09:00:00,56.0,87.0,11.0,34.0,1300.0,20.0,-8.96,1029.0,-17.3,0.0,4.0
30479,2017-01-24 10:00:00,65.0,65.0,21.0,40.0,1300.0,26.0,-6.1,1029.0,-16.4,0.0,4.0
30480,2017-01-24 11:00:00,72.0,79.0,25.0,44.0,1400.0,36.0,-2.9,1029.2,-16.6,0.0,4.0
30481,2017-01-24 12:00:00,90.0,106.0,32.0,63.0,1900.0,64.0,-1.1,1028.5,-16.5,0.0,4.0
30482,2017-01-24 13:00:00,85.0,85.0,31.0,56.0,1600.0,41.0,0.5333333333333329,1027.66666666667,-16.4,0.0,4.0
30483,2017-01-24 14:00:00,75.0,75.0,27.0,55.0,1000.0,46.0,1.76,1026.4,-16.5,0.0,4.0
30484,2017-01-24 15:00:00,73.0,74.0,26.0,62.0,1400.0,46.0,2.2,1025.75,-16.3,0.0,4.0
30485,2017-01-24 16:00:00,83.0,83.0,30.0,76.0,1600.0,37.0,1.775,1026.0,-16.0,0.0,4.0
30486,2017-01-24 17:00:00,92.0,92.0,38.0,87.0,1800.0,53.0,1.73333333333333,1025.66666666667,-15.8,0.0,4.0
30487,2017-01-24 18:00:00,87.0,91.0,32.0,91.0,1800.0,18.0,0.66,1025.8,-15.4,0.0,4.0
30488,2017-01-24 19:00:00,98.0,98.0,26.0,90.0,2100.0,9.0,-0.5,1026.0,-14.8,0.0,4.0
30489,2017-01-24 20:00:00,103.0,103.0,26.0,88.0,2100.0,46.0,-1.525,1026.0,-15.1,0.0,4.0
30490,2017-01-24 22:00:00,110.0,110.0,38.0,91.0,2600.0,46.0,-1.95,1026.0,-14.7,0.0,4.0
30491,2017-01-24 23:00:00,149.0,149.0,43.0,98.0,3200.0,46.0,-2.74,1026.0,-14.6,0.0,4.0
30492,2017-01-25 00:00:00,151.0,151.0,33.0,98.0,2900.0,7.0,-2.63333333333333,1026.0,-14.3,0.0,4.0
30493,2017-01-25 01:00:00,117.0,117.0,23.0,80.0,200.0,7.0,-4.075,1026.0,-14.3,0.0,4.0
30494,2017-01-25 02:00:00,119.0,119.0,17.0,82.0,2200.0,3.0,-5.25,1026.0,-14.4,0.0,4.0
30495,2017-01-25 03:00:00,141.0,141.0,20.0,77.0,3100.0,7.0,-6.16,1026.0,-14.3,0.0,4.0
30496,2017-01-25 04:00:00,125.0,125.0,13.0,71.0,2100.0,46.0,-6.175,1025.0,-14.3,0.0,4.0
30497,2017-01-25 05:00:00,117.0,117.0,13.0,71.0,2100.0,9.0,-6.33333333333333,1025.0,-14.4,0.0,4.0
30498,2017-01-25 06:00:00,122.0,122.0,13.0,66.0,200.0,12.0,-6.68,1025.0,-14.2,0.0,4.0
30499,2017-01-25 07:00:00,125.0,125.0,13.0,71.0,2100.0,9.0,-6.63333333333333,1025.0,-13.9,0.0,4.0
30500,2017-01-25 08:00:00,130.0,130.0,15.0,62.0,2100.0,13.0,-7.08,1025.0,-13.8,0.0,4.0
30501,2017-01-25 09:00:00,139.0,139.0,20.0,57.0,2200.0,46.0,-6.4,1025.0,-13.7,0.0,4.0
30502,2017-01-25 10:00:00,147.0,147.0,29.0,57.0,2300.0,25.0,-4.93333333333333,1025.0,-13.1,0.0,4.0
30503,2017-01-25 11:00:00,149.0,149.0,36.0,62.0,2300.0,34.0,-1.525,1024.75,-13.2,0.0,4.0
30504,2017-01-25 12:00:00,159.0,159.0,39.0,74.0,2600.0,33.0,-0.06,1023.6,-12.4,0.0,4.0
30505,2017-01-25 13:00:00,168.0,168.0,40.0,80.0,2700.0,37.0,1.125,1022.5,-13.0,0.0,4.0
30506,2017-01-25 15:00:00,160.0,160.0,40.0,80.0,2400.0,50.0,2.7,1020.0,-12.7,0.0,4.0
30507,2017-01-25 16:00:00,157.0,157.0,37.0,74.0,2300.0,55.0,2.7333333333333303,1019.3333333333301,-12.2,0.0,4.0
30508,2017-01-25 17:00:00,165.0,165.0,36.0,80.0,2400.0,50.0,2.05,1019.25,-12.4,0.0,4.0
30509,2017-01-25 18:00:00,166.0,166.0,31.0,79.0,2500.0,39.0,1.12,1019.2,-12.1,0.0,4.0
30510,2017-01-25 19:00:00,175.0,175.0,23.0,81.0,2700.0,24.0,-1.33333333333333,1019.0,-12.4,0.0,4.0
30511,2017-01-25 21:00:00,181.0,181.0,27.0,76.0,2800.0,55.0,-3.05,1019.0,-12.2,0.0,4.0
30512,2017-01-25 23:00:00,206.0,206.0,35.0,87.0,3300.0,55.0,-3.725,1018.0,-11.4,0.0,4.0
30513,2017-01-26 00:00:00,224.0,224.0,32.0,85.0,3800.0,55.0,-4.3,1017.25,-11.9,0.0,4.0
30514,2017-01-26 01:00:00,211.0,211.0,31.0,87.0,3800.0,55.0,-4.5,1016.5,-11.9,0.0,4.0
30515,2017-01-26 02:00:00,225.0,225.0,26.0,89.0,3600.0,55.0,-4.58,1015.4,-11.5,0.0,4.0
30516,2017-01-26 03:00:00,213.0,213.0,21.0,83.0,3300.0,55.0,-4.525,1015.25,-11.1,0.0,4.0
30517,2017-01-26 04:00:00,207.0,207.0,19.0,85.0,3300.0,6.0,-4.575,1013.5,-10.7,0.0,4.0
30518,2017-01-26 05:00:00,215.0,215.0,21.0,86.0,3200.0,8.0,-4.2,1012.6666666666699,-10.4,0.0,4.0
30519,2017-01-26 06:00:00,216.0,216.0,17.0,76.0,2900.0,9.0,-4.25,1012.25,-10.2,0.0,4.0
30520,2017-01-26 07:00:00,221.0,221.0,18.0,83.0,3000.0,55.0,-3.975,1011.75,-10.0,0.0,4.0
30521,2017-01-26 08:00:00,228.0,228.0,20.0,76.0,300.0,8.0,-3.65,1011.5,-9.6,0.0,4.0
30522,2017-01-26 09:00:00,245.0,245.0,24.0,77.0,3600.0,7.0,-3.575,1011.0,-9.6,0.0,4.0
30523,2017-01-26 10:00:00,278.0,278.0,33.0,80.0,4100.0,11.0,-2.325,1011.25,-8.6,0.0,4.0
30524,2017-01-26 11:00:00,283.0,283.0,43.0,90.0,4200.0,15.0,-1.04,1011.0,-8.2,0.0,4.0
30525,2017-01-26 12:00:00,142.0,142.0,36.0,50.0,1800.0,55.0,0.4,1011.0,-8.0,0.0,4.0
30526,2017-01-26 13:00:00,87.0,145.0,20.0,30.0,1100.0,66.0,6.25,1011.0,-9.1,0.0,2.5
